Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 21,1,20,AI,Wednesday,William Rodriguez,2637,James Wilson
Room 21,1,20,AI,Wednesday,Sophia Lopez,2638,James Wilson
Room 21,1,21,AI,Wednesday,Alexander Scott,2645,James Wilson
Room 21,1,21,AI,Wednesday,Charlotte Evans,2646,James Wilson
Room 21,1,22,AI,Wednesday,Matthew Nelson,2653,James Wilson
Room 21,1,22,AI,Wednesday,Grace Robinson,2654,James Wilson
Room 21,1,19,AI,Wednesday,James Wilson,2661,James Wilson
Room 21,1,19,AI,Wednesday,Sarah Clark,2662,James Wilson
Room 21,1,20,AI,Wednesday,William Rodriguez,2669,James Wilson
Room 21,1,20,AI,Wednesday,Sophia Lopez,2670,James Wilson
Room 21,1,21,AI,Wednesday,Alexander Scott,2677,James Wilson
Room 21,1,21,AI,Wednesday,Charlotte Evans,2678,James Wilson
Room 22,1,19,AI,Wednesday,James Wilson,2688,James Wilson
Room 22,1,19,AI,Wednesday,Sarah Clark,2689,James Wilson
Room 22,1,20,AI,Wednesday,William Rodriguez,2696,James Wilson
Room 22,1,20,AI,Wednesday,Sophia Lopez,2697,James Wilson
Room 22,1,21,AI,Wednesday,Alexander Scott,2704,James Wilson
Room 22,1,21,AI,Wednesday,Charlotte Evans,2705,James Wilson
Room 22,1,22,AI,Wednesday,Matthew Nelson,2712,James Wilson
Room 22,1,22,AI,Wednesday,Grace Robinson,2713,James Wilson
Room 22,1,19,AI,Wednesday,James Wilson,2720,James Wilson
Room 22,1,19,AI,Wednesday,Sarah Clark,2721,James Wilson
Room 22,1,20,AI,Wednesday,William Rodriguez,2728,James Wilson
Room 22,1,20,AI,Wednesday,Sophia Lopez,2729,James Wilson
Room 22,1,21,AI,Wednesday,Alexander Scott,2736,James Wilson
Room 22,1,21,AI,Wednesday,Charlotte Evans,2737,James Wilson
Room 22,1,22,AI,Wednesday,Matthew Nelson,2744,James Wilson
Room 22,1,22,AI,Wednesday,Grace Robinson,2745,James Wilson
Room 22,1,19,AI,Wednesday,James Wilson,2752,James Wilson
Room 22,1,19,AI,Wednesday,Sarah Clark,2753,James Wilson
Room 22,1,20,AI,Wednesday,William Rodriguez,2760,James Wilson
Room 22,1,20,AI,Wednesday,Sophia Lopez,2761,James Wilson
Room 22,1,21,AI,Wednesday,Alexander Scott,2768,James Wilson
Room 22,1,21,AI,Wednesday,Charlotte Evans,2769,James Wilson
Room 22,1,22,AI,Wednesday,Matthew Nelson,2776,James Wilson
Room 22,1,22,AI,Wednesday,Grace Robinson,2777,James Wilson
Room 22,1,19,AI,Wednesday,James Wilson,2784,James Wilson
Room 22,1,19,AI,Wednesday,Sarah Clark,2785,James Wilson
Room 22,1,20,AI,Wednesday,William Rodriguez,2792,James Wilson
Room 22,1,20,AI,Wednesday,Sophia Lopez,2793,James Wilson
Room 22,1,21,AI,Wednesday,Alexander Scott,2800,James Wilson
Room 22,1,21,AI,Wednesday,Charlotte Evans,2801,James Wilson
Room 1,3,19,BBA,Thursday,David Martinez,107,David Martinez
Room 1,3,19,BBA,Thursday,Jessica Thompson,108,David Martinez
Room 1,3,20,BBA,Thursday,Matthew Perez,115,David Martinez
Room 1,3,20,BBA,Thursday,Isabella Green,116,David Martinez
Room 1,3,21,BBA,Thursday,Daniel Turner,123,David Martinez
Room 1,3,21,BBA,Thursday,Emily Moore,124,David Martinez
Room 1,3,22,BBA,Thursday,John Turner,131,David Martinez
Room 1,3,22,BBA,Thursday,Olivia Ward,132,David Martinez
Room 1,3,19,BBA,Thursday,David Martinez,139,David Martinez
Room 1,3,19,BBA,Thursday,Jessica Thompson,140,David Martinez
Room 1,3,20,BBA,Thursday,Matthew Perez,147,David Martinez
Room 1,3,20,BBA,Thursday,Isabella Green,148,David Martinez
Room 1,3,21,BBA,Thursday,Daniel Turner,155,David Martinez
Room 1,3,21,BBA,Thursday,Emily Moore,156,David Martinez
Room 1,3,22,BBA,Thursday,John Turner,163,David Martinez
Room 1,3,22,BBA,Thursday,Olivia Ward,164,David Martinez
Room 1,3,19,BBA,Thursday,David Martinez,171,David Martinez
Room 1,3,19,BBA,Thursday,Jessica Thompson,172,David Martinez
Room 1,3,20,BBA,Thursday,Matthew Perez,179,David Martinez
Room 1,3,20,BBA,Thursday,Isabella Green,180,David Martinez
Room 1,3,21,BBA,Thursday,Daniel Turner,187,David Martinez
Room 1,3,21,BBA,Thursday,Emily Moore,188,David Martinez
Room 1,3,22,BBA,Thursday,John Turner,195,David Martinez
Room 1,3,22,BBA,Thursday,Olivia Ward,196,David Martinez
Room 1,3,19,BBA,Thursday,David Martinez,203,David Martinez
Room 1,3,19,BBA,Thursday,Jessica Thompson,204,David Martinez
Room 1,3,20,BBA,Thursday,Matthew Perez,211,David Martinez
Room 1,3,20,BBA,Thursday,Isabella Green,212,David Martinez
Room 1,3,21,BBA,Thursday,Daniel Turner,219,David Martinez
Room 1,3,21,BBA,Thursday,Emily Moore,220,David Martinez
Room 2,3,19,BBA,Thursday,David Martinez,230,Matthew Perez
Room 2,3,19,BBA,Thursday,Jessica Thompson,231,Matthew Perez
Room 2,3,20,BBA,Thursday,Matthew Perez,238,Matthew Perez
Room 2,3,20,BBA,Thursday,Isabella Green,239,Matthew Perez
Room 2,3,21,BBA,Thursday,Daniel Turner,246,Matthew Perez
Room 2,3,21,BBA,Thursday,Emily Moore,247,Matthew Perez
Room 2,3,22,BBA,Thursday,John Turner,254,Matthew Perez
Room 2,3,22,BBA,Thursday,Olivia Ward,255,Matthew Perez
Room 2,3,19,BBA,Thursday,David Martinez,262,Matthew Perez
Room 2,3,19,BBA,Thursday,Jessica Thompson,263,Matthew Perez
Room 2,3,20,BBA,Thursday,Matthew Perez,270,Matthew Perez
Room 2,3,20,BBA,Thursday,Isabella Green,271,Matthew Perez
Room 2,3,21,BBA,Thursday,Daniel Turner,278,Matthew Perez
Room 2,3,21,BBA,Thursday,Emily Moore,279,Matthew Perez
Room 2,3,22,BBA,Thursday,John Turner,286,Matthew Perez
Room 2,3,22,BBA,Thursday,Olivia Ward,287,Matthew Perez
Room 2,3,19,BBA,Thursday,David Martinez,294,Matthew Perez
Room 2,3,19,BBA,Thursday,Jessica Thompson,295,Matthew Perez
Room 2,3,20,BBA,Thursday,Matthew Perez,302,Matthew Perez
Room 2,3,20,BBA,Thursday,Isabella Green,303,Matthew Perez
Room 2,3,21,BBA,Thursday,Daniel Turner,310,Matthew Perez
Room 2,3,21,BBA,Thursday,Emily Moore,311,Matthew Perez
Room 2,3,22,BBA,Thursday,John Turner,318,Matthew Perez
Room 2,3,22,BBA,Thursday,Olivia Ward,319,Matthew Perez
Room 2,3,19,BBA,Thursday,David Martinez,326,Matthew Perez
Room 2,3,19,BBA,Thursday,Jessica Thompson,327,Matthew Perez
Room 2,3,20,BBA,Thursday,Matthew Perez,334,Matthew Perez
Room 2,3,20,BBA,Thursday,Isabella Green,335,Matthew Perez
Room 2,3,21,BBA,Thursday,Daniel Turner,342,Matthew Perez
Room 2,3,21,BBA,Thursday,Emily Moore,343,Matthew Perez
Room 3,3,19,BBA,Thursday,David Martinez,353,Daniel Turner
Room 3,3,19,BBA,Thursday,Jessica Thompson,354,Daniel Turner
Room 3,3,20,BBA,Thursday,Matthew Perez,361,Daniel Turner
Room 3,3,20,BBA,Thursday,Isabella Green,362,Daniel Turner
Room 3,3,21,BBA,Thursday,Daniel Turner,369,Daniel Turner
Room 3,3,21,BBA,Thursday,Emily Moore,370,Daniel Turner
Room 3,3,22,BBA,Thursday,John Turner,377,Daniel Turner
Room 3,3,22,BBA,Thursday,Olivia Ward,378,Daniel Turner
Room 3,3,19,BBA,Thursday,David Martinez,385,Daniel Turner
Room 3,3,19,BBA,Thursday,Jessica Thompson,386,Daniel Turner
Room 3,3,20,BBA,Thursday,Matthew Perez,393,Daniel Turner
Room 3,3,20,BBA,Thursday,Isabella Green,394,Daniel Turner
Room 3,3,21,BBA,Thursday,Daniel Turner,401,Daniel Turner
Room 3,3,21,BBA,Thursday,Emily Moore,402,Daniel Turner
Room 3,3,22,BBA,Thursday,John Turner,409,Daniel Turner
Room 3,3,22,BBA,Thursday,Olivia Ward,410,Daniel Turner
Room 3,3,19,BBA,Thursday,David Martinez,417,Daniel Turner
Room 3,3,19,BBA,Thursday,Jessica Thompson,418,Daniel Turner
Room 3,3,20,BBA,Thursday,Matthew Perez,425,Daniel Turner
Room 3,3,20,BBA,Thursday,Isabella Green,426,Daniel Turner
Room 3,3,21,BBA,Thursday,Daniel Turner,433,Daniel Turner
Room 3,3,21,BBA,Thursday,Emily Moore,434,Daniel Turner
Room 3,3,22,BBA,Thursday,John Turner,441,Daniel Turner
Room 3,3,22,BBA,Thursday,Olivia Ward,442,Daniel Turner
Room 3,3,19,BBA,Thursday,David Martinez,449,Daniel Turner
Room 3,3,19,BBA,Thursday,Jessica Thompson,450,Daniel Turner
Room 3,3,20,BBA,Thursday,Matthew Perez,457,Daniel Turner
Room 3,3,20,BBA,Thursday,Isabella Green,458,Daniel Turner
Room 3,3,21,BBA,Thursday,Daniel Turner,465,Daniel Turner
Room 3,3,21,BBA,Thursday,Emily Moore,466,Daniel Turner
Room 4,3,19,BBA,Thursday,David Martinez,476,Emily Moore
Room 4,3,19,BBA,Thursday,Jessica Thompson,477,Emily Moore
Room 4,3,20,BBA,Thursday,Matthew Perez,484,Emily Moore
Room 4,3,20,BBA,Thursday,Isabella Green,485,Emily Moore
Room 4,3,21,BBA,Thursday,Daniel Turner,492,Emily Moore
Room 4,3,21,BBA,Thursday,Emily Moore,493,Emily Moore
Room 4,3,22,BBA,Thursday,John Turner,500,Emily Moore
Room 4,3,22,BBA,Thursday,Olivia Ward,501,Emily Moore
Room 4,3,19,BBA,Thursday,David Martinez,508,Emily Moore
Room 4,3,19,BBA,Thursday,Jessica Thompson,509,Emily Moore
Room 4,3,20,BBA,Thursday,Matthew Perez,516,Emily Moore
Room 4,3,20,BBA,Thursday,Isabella Green,517,Emily Moore
Room 4,3,21,BBA,Thursday,Daniel Turner,524,Emily Moore
Room 4,3,21,BBA,Thursday,Emily Moore,525,Emily Moore
Room 4,3,22,BBA,Thursday,John Turner,532,Emily Moore
Room 4,3,22,BBA,Thursday,Olivia Ward,533,Emily Moore
Room 4,3,19,BBA,Thursday,David Martinez,540,Emily Moore
Room 4,3,19,BBA,Thursday,Jessica Thompson,541,Emily Moore
Room 4,3,20,BBA,Thursday,Matthew Perez,548,Emily Moore
Room 4,3,20,BBA,Thursday,Isabella Green,549,Emily Moore
Room 4,3,21,BBA,Thursday,Daniel Turner,556,Emily Moore
Room 4,3,21,BBA,Thursday,Emily Moore,557,Emily Moore
Room 4,3,22,BBA,Thursday,John Turner,564,Emily Moore
Room 4,3,22,BBA,Thursday,Olivia Ward,565,Emily Moore
Room 4,3,19,BBA,Thursday,David Martinez,572,Emily Moore
Room 4,3,19,BBA,Thursday,Jessica Thompson,573,Emily Moore
Room 4,3,20,BBA,Thursday,Matthew Perez,580,Emily Moore
Room 4,3,20,BBA,Thursday,Isabella Green,581,Emily Moore
Room 4,3,21,BBA,Thursday,Daniel Turner,588,Emily Moore
Room 4,3,21,BBA,Thursday,Emily Moore,589,Emily Moore
Room 5,3,19,BBA,Thursday,David Martinez,599,David Martinez
Room 5,3,19,BBA,Thursday,Jessica Thompson,600,David Martinez
Room 5,3,20,BBA,Thursday,Matthew Perez,607,David Martinez
Room 5,3,20,BBA,Thursday,Isabella Green,608,David Martinez
Room 5,3,21,BBA,Thursday,Daniel Turner,615,David Martinez
Room 5,3,21,BBA,Thursday,Emily Moore,616,David Martinez
Room 5,3,22,BBA,Thursday,John Turner,623,David Martinez
Room 5,3,22,BBA,Thursday,Olivia Ward,624,David Martinez
Room 5,3,19,BBA,Thursday,David Martinez,631,David Martinez
Room 5,3,19,BBA,Thursday,Jessica Thompson,632,David Martinez
Room 5,3,20,BBA,Thursday,Matthew Perez,639,David Martinez
Room 5,3,20,BBA,Thursday,Isabella Green,640,David Martinez
Room 5,3,21,BBA,Thursday,Daniel Turner,647,David Martinez
Room 5,3,21,BBA,Thursday,Emily Moore,648,David Martinez
Room 5,3,22,BBA,Thursday,John Turner,655,David Martinez
Room 5,3,22,BBA,Thursday,Olivia Ward,656,David Martinez
Room 5,3,19,BBA,Thursday,David Martinez,663,David Martinez
Room 5,3,19,BBA,Thursday,Jessica Thompson,664,David Martinez
Room 5,3,20,BBA,Thursday,Matthew Perez,671,David Martinez
Room 5,3,20,BBA,Thursday,Isabella Green,672,David Martinez
Room 5,3,21,BBA,Thursday,Daniel Turner,679,David Martinez
Room 5,3,21,BBA,Thursday,Emily Moore,680,David Martinez
Room 5,3,22,BBA,Thursday,John Turner,687,David Martinez
Room 5,3,22,BBA,Thursday,Olivia Ward,688,David Martinez
Room 5,3,19,BBA,Thursday,David Martinez,695,David Martinez
Room 5,3,19,BBA,Thursday,Jessica Thompson,696,David Martinez
Room 5,3,20,BBA,Thursday,Matthew Perez,703,David Martinez
Room 5,3,20,BBA,Thursday,Isabella Green,704,David Martinez
Room 5,3,21,BBA,Thursday,Daniel Turner,711,David Martinez
Room 5,3,21,BBA,Thursday,Emily Moore,712,David Martinez
Room 6,3,19,BBA,Thursday,David Martinez,722,David Martinez
Room 6,3,19,BBA,Thursday,Jessica Thompson,723,David Martinez
Room 6,3,20,BBA,Thursday,Matthew Perez,730,David Martinez
Room 6,3,20,BBA,Thursday,Isabella Green,731,David Martinez
Room 6,3,21,BBA,Thursday,Daniel Turner,738,David Martinez
Room 6,3,21,BBA,Thursday,Emily Moore,739,David Martinez
Room 6,3,22,BBA,Thursday,John Turner,746,David Martinez
Room 6,3,22,BBA,Thursday,Olivia Ward,747,David Martinez
Room 6,3,19,BBA,Thursday,David Martinez,754,David Martinez
Room 6,3,19,BBA,Thursday,Jessica Thompson,755,David Martinez
Room 6,3,20,BBA,Thursday,Matthew Perez,762,David Martinez
Room 6,3,20,BBA,Thursday,Isabella Green,763,David Martinez
Room 6,3,21,BBA,Thursday,Daniel Turner,770,David Martinez
Room 6,3,21,BBA,Thursday,Emily Moore,771,David Martinez
Room 6,3,22,BBA,Thursday,John Turner,778,David Martinez
Room 6,3,22,BBA,Thursday,Olivia Ward,779,David Martinez
Room 6,3,19,BBA,Thursday,David Martinez,786,David Martinez
Room 6,3,19,BBA,Thursday,Jessica Thompson,787,David Martinez
Room 6,3,20,BBA,Thursday,Matthew Perez,794,David Martinez
Room 6,3,20,BBA,Thursday,Isabella Green,795,David Martinez
Room 6,3,21,BBA,Thursday,Daniel Turner,802,David Martinez
Room 6,3,21,BBA,Thursday,Emily Moore,803,David Martinez
Room 6,3,22,BBA,Thursday,John Turner,810,David Martinez
Room 6,3,22,BBA,Thursday,Olivia Ward,811,David Martinez
Room 6,3,19,BBA,Thursday,David Martinez,818,David Martinez
Room 6,3,19,BBA,Thursday,Jessica Thompson,819,David Martinez
Room 6,3,20,BBA,Thursday,Matthew Perez,826,David Martinez
Room 6,3,20,BBA,Thursday,Isabella Green,827,David Martinez
Room 6,3,21,BBA,Thursday,Daniel Turner,834,David Martinez
Room 6,3,21,BBA,Thursday,Emily Moore,835,David Martinez
Room 7,3,19,BBA,Thursday,David Martinez,845,Isabella Green
Room 7,3,19,BBA,Thursday,Jessica Thompson,846,Isabella Green
Room 7,3,20,BBA,Thursday,Matthew Perez,853,Isabella Green
Room 7,3,20,BBA,Thursday,Isabella Green,854,Isabella Green
Room 7,3,21,BBA,Thursday,Daniel Turner,861,Isabella Green
Room 7,3,21,BBA,Thursday,Emily Moore,862,Isabella Green
Room 7,3,22,BBA,Thursday,John Turner,869,Isabella Green
Room 7,3,22,BBA,Thursday,Olivia Ward,870,Isabella Green
Room 7,3,19,BBA,Thursday,David Martinez,877,Isabella Green
Room 7,3,19,BBA,Thursday,Jessica Thompson,878,Isabella Green
Room 7,3,20,BBA,Thursday,Matthew Perez,885,Isabella Green
Room 7,3,20,BBA,Thursday,Isabella Green,886,Isabella Green
Room 7,3,21,BBA,Thursday,Daniel Turner,893,Isabella Green
Room 7,3,21,BBA,Thursday,Emily Moore,894,Isabella Green
Room 7,3,22,BBA,Thursday,John Turner,901,Isabella Green
Room 7,3,22,BBA,Thursday,Olivia Ward,902,Isabella Green
Room 7,3,19,BBA,Thursday,David Martinez,909,Isabella Green
Room 7,3,19,BBA,Thursday,Jessica Thompson,910,Isabella Green
Room 7,3,20,BBA,Thursday,Matthew Perez,917,Isabella Green
Room 7,3,20,BBA,Thursday,Isabella Green,918,Isabella Green
Room 7,3,21,BBA,Thursday,Daniel Turner,925,Isabella Green
Room 7,3,21,BBA,Thursday,Emily Moore,926,Isabella Green
Room 7,3,22,BBA,Thursday,John Turner,933,Isabella Green
Room 7,3,22,BBA,Thursday,Olivia Ward,934,Isabella Green
Room 7,3,19,BBA,Thursday,David Martinez,941,Isabella Green
Room 7,3,19,BBA,Thursday,Jessica Thompson,942,Isabella Green
Room 7,3,20,BBA,Thursday,Matthew Perez,949,Isabella Green
Room 7,3,20,BBA,Thursday,Isabella Green,950,Isabella Green
Room 7,3,21,BBA,Thursday,Daniel Turner,957,Isabella Green
Room 7,3,21,BBA,Thursday,Emily Moore,958,Isabella Green
Room 8,3,19,BBA,Thursday,David Martinez,968,David Martinez
Room 8,3,19,BBA,Thursday,Jessica Thompson,969,David Martinez
Room 8,3,20,BBA,Thursday,Matthew Perez,976,David Martinez
Room 8,3,20,BBA,Thursday,Isabella Green,977,David Martinez
Room 8,3,21,BBA,Thursday,Daniel Turner,984,David Martinez
Room 8,3,21,BBA,Thursday,Emily Moore,985,David Martinez
Room 8,3,22,BBA,Thursday,John Turner,992,David Martinez
Room 8,3,22,BBA,Thursday,Olivia Ward,993,David Martinez
Room 8,3,19,BBA,Thursday,David Martinez,1000,David Martinez
Room 8,3,19,BBA,Thursday,Jessica Thompson,1001,David Martinez
Room 8,3,20,BBA,Thursday,Matthew Perez,1008,David Martinez
Room 8,3,20,BBA,Thursday,Isabella Green,1009,David Martinez
Room 8,3,21,BBA,Thursday,Daniel Turner,1016,David Martinez
Room 8,3,21,BBA,Thursday,Emily Moore,1017,David Martinez
Room 8,3,22,BBA,Thursday,John Turner,1024,David Martinez
Room 8,3,22,BBA,Thursday,Olivia Ward,1025,David Martinez
Room 8,3,19,BBA,Thursday,David Martinez,1032,David Martinez
Room 8,3,19,BBA,Thursday,Jessica Thompson,1033,David Martinez
Room 8,3,20,BBA,Thursday,Matthew Perez,1040,David Martinez
Room 8,3,20,BBA,Thursday,Isabella Green,1041,David Martinez
Room 8,3,21,BBA,Thursday,Daniel Turner,1048,David Martinez
Room 8,3,21,BBA,Thursday,Emily Moore,1049,David Martinez
Room 8,3,22,BBA,Thursday,John Turner,1056,David Martinez
Room 8,3,22,BBA,Thursday,Olivia Ward,1057,David Martinez
Room 8,3,19,BBA,Thursday,David Martinez,1064,David Martinez
Room 8,3,19,BBA,Thursday,Jessica Thompson,1065,David Martinez
Room 8,3,20,BBA,Thursday,Matthew Perez,1072,David Martinez
Room 8,3,20,BBA,Thursday,Isabella Green,1073,David Martinez
Room 8,3,21,BBA,Thursday,Daniel Turner,1080,David Martinez
Room 8,3,21,BBA,Thursday,Emily Moore,1081,David Martinez
Room 9,3,19,BBA,Thursday,David Martinez,1091,Matthew Perez
Room 9,3,19,BBA,Thursday,Jessica Thompson,1092,Matthew Perez
Room 9,3,20,BBA,Thursday,Matthew Perez,1099,Matthew Perez
Room 9,3,20,BBA,Thursday,Isabella Green,1100,Matthew Perez
Room 9,3,21,BBA,Thursday,Daniel Turner,1107,Matthew Perez
Room 9,3,21,BBA,Thursday,Emily Moore,1108,Matthew Perez
Room 9,3,22,BBA,Thursday,John Turner,1115,Matthew Perez
Room 9,3,22,BBA,Thursday,Olivia Ward,1116,Matthew Perez
Room 9,3,19,BBA,Thursday,David Martinez,1123,Matthew Perez
Room 9,3,19,BBA,Thursday,Jessica Thompson,1124,Matthew Perez
Room 9,3,20,BBA,Thursday,Matthew Perez,1131,Matthew Perez
Room 9,3,20,BBA,Thursday,Isabella Green,1132,Matthew Perez
Room 9,3,21,BBA,Thursday,Daniel Turner,1139,Matthew Perez
Room 9,3,21,BBA,Thursday,Emily Moore,1140,Matthew Perez
Room 9,3,22,BBA,Thursday,John Turner,1147,Matthew Perez
Room 9,3,22,BBA,Thursday,Olivia Ward,1148,Matthew Perez
Room 9,3,19,BBA,Thursday,David Martinez,1155,Matthew Perez
Room 9,3,19,BBA,Thursday,Jessica Thompson,1156,Matthew Perez
Room 9,3,20,BBA,Thursday,Matthew Perez,1163,Matthew Perez
Room 9,3,20,BBA,Thursday,Isabella Green,1164,Matthew Perez
Room 9,3,21,BBA,Thursday,Daniel Turner,1171,Matthew Perez
Room 9,3,21,BBA,Thursday,Emily Moore,1172,Matthew Perez
Room 9,3,22,BBA,Thursday,John Turner,1179,Matthew Perez
Room 9,3,22,BBA,Thursday,Olivia Ward,1180,Matthew Perez
Room 9,3,19,BBA,Thursday,David Martinez,1187,Matthew Perez
Room 9,3,19,BBA,Thursday,Jessica Thompson,1188,Matthew Perez
Room 9,3,20,BBA,Thursday,Matthew Perez,1195,Matthew Perez
Room 9,3,20,BBA,Thursday,Isabella Green,1196,Matthew Perez
Room 9,3,21,BBA,Thursday,Daniel Turner,1203,Matthew Perez
Room 9,3,21,BBA,Thursday,Emily Moore,1204,Matthew Perez
Room 10,3,19,BBA,Thursday,David Martinez,1214,David Martinez
Room 10,3,19,BBA,Thursday,Jessica Thompson,1215,David Martinez
Room 10,3,20,BBA,Thursday,Matthew Perez,1222,David Martinez
Room 10,3,20,BBA,Thursday,Isabella Green,1223,David Martinez
Room 10,3,21,BBA,Thursday,Daniel Turner,1230,David Martinez
Room 10,3,21,BBA,Thursday,Emily Moore,1231,David Martinez
Room 10,3,22,BBA,Thursday,John Turner,1238,David Martinez
Room 10,3,22,BBA,Thursday,Olivia Ward,1239,David Martinez
Room 10,3,19,BBA,Thursday,David Martinez,1246,David Martinez
Room 10,3,19,BBA,Thursday,Jessica Thompson,1247,David Martinez
Room 10,3,20,BBA,Thursday,Matthew Perez,1254,David Martinez
Room 10,3,20,BBA,Thursday,Isabella Green,1255,David Martinez
Room 10,3,21,BBA,Thursday,Daniel Turner,1262,David Martinez
Room 10,3,21,BBA,Thursday,Emily Moore,1263,David Martinez
Room 10,3,22,BBA,Thursday,John Turner,1270,David Martinez
Room 10,3,22,BBA,Thursday,Olivia Ward,1271,David Martinez
Room 10,3,19,BBA,Thursday,David Martinez,1278,David Martinez
Room 10,3,19,BBA,Thursday,Jessica Thompson,1279,David Martinez
Room 10,3,20,BBA,Thursday,Matthew Perez,1286,David Martinez
Room 10,3,20,BBA,Thursday,Isabella Green,1287,David Martinez
Room 10,3,21,BBA,Thursday,Daniel Turner,1294,David Martinez
Room 10,3,21,BBA,Thursday,Emily Moore,1295,David Martinez
Room 10,3,22,BBA,Thursday,John Turner,1302,David Martinez
Room 10,3,22,BBA,Thursday,Olivia Ward,1303,David Martinez
Room 10,3,19,BBA,Thursday,David Martinez,1310,David Martinez
Room 10,3,19,BBA,Thursday,Jessica Thompson,1311,David Martinez
Room 10,3,20,BBA,Thursday,Matthew Perez,1318,David Martinez
Room 10,3,20,BBA,Thursday,Isabella Green,1319,David Martinez
Room 10,3,21,BBA,Thursday,Daniel Turner,1326,David Martinez
Room 10,3,21,BBA,Thursday,Emily Moore,1327,David Martinez
Room 11,3,19,BBA,Thursday,David Martinez,1337,David Martinez
Room 11,3,19,BBA,Thursday,Jessica Thompson,1338,David Martinez
Room 11,3,20,BBA,Thursday,Matthew Perez,1345,David Martinez
Room 11,3,20,BBA,Thursday,Isabella Green,1346,David Martinez
Room 11,3,21,BBA,Thursday,Daniel Turner,1353,David Martinez
Room 11,3,21,BBA,Thursday,Emily Moore,1354,David Martinez
Room 11,3,22,BBA,Thursday,John Turner,1361,David Martinez
Room 11,3,22,BBA,Thursday,Olivia Ward,1362,David Martinez
Room 11,3,19,BBA,Thursday,David Martinez,1369,David Martinez
Room 11,3,19,BBA,Thursday,Jessica Thompson,1370,David Martinez
Room 11,3,20,BBA,Thursday,Matthew Perez,1377,David Martinez
Room 11,3,20,BBA,Thursday,Isabella Green,1378,David Martinez
Room 11,3,21,BBA,Thursday,Daniel Turner,1385,David Martinez
Room 11,3,21,BBA,Thursday,Emily Moore,1386,David Martinez
Room 11,3,22,BBA,Thursday,John Turner,1393,David Martinez
Room 11,3,22,BBA,Thursday,Olivia Ward,1394,David Martinez
Room 11,3,19,BBA,Thursday,David Martinez,1401,David Martinez
Room 11,3,19,BBA,Thursday,Jessica Thompson,1402,David Martinez
Room 11,3,20,BBA,Thursday,Matthew Perez,1409,David Martinez
Room 11,3,20,BBA,Thursday,Isabella Green,1410,David Martinez
Room 11,3,21,BBA,Thursday,Daniel Turner,1417,David Martinez
Room 11,3,21,BBA,Thursday,Emily Moore,1418,David Martinez
Room 11,3,22,BBA,Thursday,John Turner,1425,David Martinez
Room 11,3,22,BBA,Thursday,Olivia Ward,1426,David Martinez
Room 11,3,19,BBA,Thursday,David Martinez,1433,David Martinez
Room 11,3,19,BBA,Thursday,Jessica Thompson,1434,David Martinez
Room 11,3,20,BBA,Thursday,Matthew Perez,1441,David Martinez
Room 11,3,20,BBA,Thursday,Isabella Green,1442,David Martinez
Room 11,3,21,BBA,Thursday,Daniel Turner,1449,David Martinez
Room 11,3,21,BBA,Thursday,Emily Moore,1450,David Martinez
Room 12,3,19,BBA,Thursday,David Martinez,1460,David Martinez
Room 12,3,19,BBA,Thursday,Jessica Thompson,1461,David Martinez
Room 12,3,20,BBA,Thursday,Matthew Perez,1468,David Martinez
Room 12,3,20,BBA,Thursday,Isabella Green,1469,David Martinez
Room 12,3,21,BBA,Thursday,Daniel Turner,1476,David Martinez
Room 12,3,21,BBA,Thursday,Emily Moore,1477,David Martinez
Room 12,3,22,BBA,Thursday,John Turner,1484,David Martinez
Room 12,3,22,BBA,Thursday,Olivia Ward,1485,David Martinez
Room 12,3,19,BBA,Thursday,David Martinez,1492,David Martinez
Room 12,3,19,BBA,Thursday,Jessica Thompson,1493,David Martinez
Room 12,3,20,BBA,Thursday,Matthew Perez,1500,David Martinez
Room 12,3,20,BBA,Thursday,Isabella Green,1501,David Martinez
Room 12,3,21,BBA,Thursday,Daniel Turner,1508,David Martinez
Room 12,3,21,BBA,Thursday,Emily Moore,1509,David Martinez
Room 12,3,22,BBA,Thursday,John Turner,1516,David Martinez
Room 12,3,22,BBA,Thursday,Olivia Ward,1517,David Martinez
Room 12,3,19,BBA,Thursday,David Martinez,1524,David Martinez
Room 12,3,19,BBA,Thursday,Jessica Thompson,1525,David Martinez
Room 12,3,20,BBA,Thursday,Matthew Perez,1532,David Martinez
Room 12,3,20,BBA,Thursday,Isabella Green,1533,David Martinez
Room 12,3,21,BBA,Thursday,Daniel Turner,1540,David Martinez
Room 12,3,21,BBA,Thursday,Emily Moore,1541,David Martinez
Room 12,3,22,BBA,Thursday,John Turner,1548,David Martinez
Room 12,3,22,BBA,Thursday,Olivia Ward,1549,David Martinez
Room 12,3,19,BBA,Thursday,David Martinez,1556,David Martinez
Room 12,3,19,BBA,Thursday,Jessica Thompson,1557,David Martinez
Room 12,3,20,BBA,Thursday,Matthew Perez,1564,David Martinez
Room 12,3,20,BBA,Thursday,Isabella Green,1565,David Martinez
Room 12,3,21,BBA,Thursday,Daniel Turner,1572,David Martinez
Room 12,3,21,BBA,Thursday,Emily Moore,1573,David Martinez
Room 13,3,19,BBA,Thursday,David Martinez,1583,Daniel Turner
Room 13,3,19,BBA,Thursday,Jessica Thompson,1584,Daniel Turner
Room 13,3,20,BBA,Thursday,Matthew Perez,1591,Daniel Turner
